{'angle': 0.0, 'elasticity': 0.1, 'extra_info': {   'friction': 1.0}, 'length': 6.0, 'tool_id': 0, 'tool_type': 'Ramp'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -4.0}, 'length': 20.0, 'tool_id': 2098, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -5.0}, 'length': 20.0, 'tool_id': 2099, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -6.0}, 'length': 20.0, 'tool_id': 2100, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 1.0}, 'length': 22.0, 'tool_id': 2101, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 2.0}, 'length': 22.0, 'tool_id': 2102, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 3.0}, 'length': 22.0, 'tool_id': 2103, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 4.0}, 'length': 22.0, 'tool_id': 2104, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 5.0}, 'length': 22.0, 'tool_id': 2105, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 6.0}, 'length': 22.0, 'tool_id': 2106, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -1.0}, 'length': 22.0, 'tool_id': 2107, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -2.0}, 'length': 22.0, 'tool_id': 2108, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -3.0}, 'length': 22.0, 'tool_id': 2109, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -4.0}, 'length': 22.0, 'tool_id': 2110, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -5.0}, 'length': 22.0, 'tool_id': 2111, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -6.0}, 'length': 22.0, 'tool_id': 2112, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 1.0}, 'length': 24.0, 'tool_id': 2113, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 2.0}, 'length': 24.0, 'tool_id': 2114, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 3.0}, 'length': 24.0, 'tool_id': 2115, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 4.0}, 'length': 24.0, 'tool_id': 2116, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 5.0}, 'length': 24.0, 'tool_id': 2117, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': 6.0}, 'length': 24.0, 'tool_id': 2118, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -1.0}, 'length': 24.0, 'tool_id': 2119, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -2.0}, 'length': 24.0, 'tool_id': 2120, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -3.0}, 'length': 24.0, 'tool_id': 2121, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -4.0}, 'length': 24.0, 'tool_id': 2122, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -5.0}, 'length': 24.0, 'tool_id': 2123, 'tool_type': 'Belt'}
{'angle': None, 'elasticity': None, 'extra_info': {'vel': -6.0}, 'length': 24.0, 'tool_id': 2124, 'tool_type': 'Belt'}
{'angle': 0.0, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2125, 'tool_type': 'Funnel'}
{'angle': 0.0, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2126, 'tool_type': 'Funnel'}
{'angle': 0.0, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2127, 'tool_type': 'Funnel'}
{'angle': 0.0, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2128, 'tool_type': 'Funnel'}
{'angle': 0.0, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2129, 'tool_type': 'Funnel'}
{'angle': 0.2617993877991494, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2130, 'tool_type': 'Funnel'}
{'angle': 0.2617993877991494, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2131, 'tool_type': 'Funnel'}
{'angle': 0.2617993877991494, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2132, 'tool_type': 'Funnel'}
{'angle': 0.2617993877991494, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2133, 'tool_type': 'Funnel'}
{'angle': 0.2617993877991494, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2134, 'tool_type': 'Funnel'}
{'angle': 0.5235987755982988, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2135, 'tool_type': 'Funnel'}
{'angle': 0.5235987755982988, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2136, 'tool_type': 'Funnel'}
{'angle': 0.5235987755982988, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2137, 'tool_type': 'Funnel'}
{'angle': 0.5235987755982988, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2138, 'tool_type': 'Funnel'}
{'angle': 0.5235987755982988, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2139, 'tool_type': 'Funnel'}
{'angle': 0.7853981633974483, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2140, 'tool_type': 'Funnel'}
{'angle': 0.7853981633974483, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2141, 'tool_type': 'Funnel'}
{'angle': 0.7853981633974483, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2142, 'tool_type': 'Funnel'}
{'angle': 0.7853981633974483, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2143, 'tool_type': 'Funnel'}
{'angle': 0.7853981633974483, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2144, 'tool_type': 'Funnel'}
{'angle': 1.0471975511965976, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2145, 'tool_type': 'Funnel'}
{'angle': 1.0471975511965976, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2146, 'tool_type': 'Funnel'}
{'angle': 1.0471975511965976, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2147, 'tool_type': 'Funnel'}
{'angle': 1.0471975511965976, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2148, 'tool_type': 'Funnel'}
{'angle': 1.0471975511965976, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2149, 'tool_type': 'Funnel'}
{'angle': 1.3089969389957472, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2150, 'tool_type': 'Funnel'}
{'angle': 1.3089969389957472, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2151, 'tool_type': 'Funnel'}
{'angle': 1.3089969389957472, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2152, 'tool_type': 'Funnel'}
{'angle': 1.3089969389957472, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2153, 'tool_type': 'Funnel'}
{'angle': 1.3089969389957472, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2154, 'tool_type': 'Funnel'}
{'angle': 1.5707963267948966, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2155, 'tool_type': 'Funnel'}
{'angle': 1.5707963267948966, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2156, 'tool_type': 'Funnel'}
{'angle': 1.5707963267948966, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2157, 'tool_type': 'Funnel'}
{'angle': 1.5707963267948966, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2158, 'tool_type': 'Funnel'}
{'angle': 1.5707963267948966, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2159, 'tool_type': 'Funnel'}
{'angle': 1.8325957145940461, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2160, 'tool_type': 'Funnel'}
{'angle': 1.8325957145940461, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2161, 'tool_type': 'Funnel'}
{'angle': 1.8325957145940461, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2162, 'tool_type': 'Funnel'}
{'angle': 1.8325957145940461, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2163, 'tool_type': 'Funnel'}
{'angle': 1.8325957145940461, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2164, 'tool_type': 'Funnel'}
{'angle': 2.0943951023931953, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2165, 'tool_type': 'Funnel'}
{'angle': 2.0943951023931953, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2166, 'tool_type': 'Funnel'}
{'angle': 2.0943951023931953, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2167, 'tool_type': 'Funnel'}
{'angle': 2.0943951023931953, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2168, 'tool_type': 'Funnel'}
{'angle': 2.0943951023931953, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2169, 'tool_type': 'Funnel'}
{'angle': 2.356194490192345, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2170, 'tool_type': 'Funnel'}
{'angle': 2.356194490192345, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2171, 'tool_type': 'Funnel'}
{'angle': 2.356194490192345, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2172, 'tool_type': 'Funnel'}
{'angle': 2.356194490192345, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2173, 'tool_type': 'Funnel'}
{'angle': 2.356194490192345, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2174, 'tool_type': 'Funnel'}
{'angle': 2.6179938779914944, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2175, 'tool_type': 'Funnel'}
{'angle': 2.6179938779914944, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2176, 'tool_type': 'Funnel'}
{'angle': 2.6179938779914944, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2177, 'tool_type': 'Funnel'}
{'angle': 2.6179938779914944, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2178, 'tool_type': 'Funnel'}
{'angle': 2.6179938779914944, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2179, 'tool_type': 'Funnel'}
{'angle': 2.8797932657906435, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2180, 'tool_type': 'Funnel'}
{'angle': 2.8797932657906435, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2181, 'tool_type': 'Funnel'}
{'angle': 2.8797932657906435, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2182, 'tool_type': 'Funnel'}
{'angle': 2.8797932657906435, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2183, 'tool_type': 'Funnel'}
{'angle': 2.8797932657906435, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2184, 'tool_type': 'Funnel'}
{'angle': 3.141592653589793, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2185, 'tool_type': 'Funnel'}
{'angle': 3.141592653589793, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2186, 'tool_type': 'Funnel'}
{'angle': 3.141592653589793, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2187, 'tool_type': 'Funnel'}
{'angle': 3.141592653589793, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2188, 'tool_type': 'Funnel'}
{'angle': 3.141592653589793, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2189, 'tool_type': 'Funnel'}
{'angle': 3.4033920413889422, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2190, 'tool_type': 'Funnel'}
{'angle': 3.4033920413889422, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2191, 'tool_type': 'Funnel'}
{'angle': 3.4033920413889422, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2192, 'tool_type': 'Funnel'}
{'angle': 3.4033920413889422, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2193, 'tool_type': 'Funnel'}
{'angle': 3.4033920413889422, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2194, 'tool_type': 'Funnel'}
{'angle': 3.6651914291880923, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2195, 'tool_type': 'Funnel'}
{'angle': 3.6651914291880923, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2196, 'tool_type': 'Funnel'}
{'angle': 3.6651914291880923, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2197, 'tool_type': 'Funnel'}
{'angle': 3.6651914291880923, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2198, 'tool_type': 'Funnel'}
{'angle': 3.6651914291880923, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2199, 'tool_type': 'Funnel'}
{'angle': 3.9269908169872414, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2200, 'tool_type': 'Funnel'}
{'angle': 3.9269908169872414, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2201, 'tool_type': 'Funnel'}
{'angle': 3.9269908169872414, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2202, 'tool_type': 'Funnel'}
{'angle': 3.9269908169872414, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2203, 'tool_type': 'Funnel'}
{'angle': 3.9269908169872414, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2204, 'tool_type': 'Funnel'}
{'angle': 4.1887902047863905, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2205, 'tool_type': 'Funnel'}
{'angle': 4.1887902047863905, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2206, 'tool_type': 'Funnel'}
{'angle': 4.1887902047863905, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2207, 'tool_type': 'Funnel'}
{'angle': 4.1887902047863905, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2208, 'tool_type': 'Funnel'}
{'angle': 4.1887902047863905, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2209, 'tool_type': 'Funnel'}
{'angle': 4.4505895925855405, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2210, 'tool_type': 'Funnel'}
{'angle': 4.4505895925855405, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2211, 'tool_type': 'Funnel'}
{'angle': 4.4505895925855405, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2212, 'tool_type': 'Funnel'}
{'angle': 4.4505895925855405, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2213, 'tool_type': 'Funnel'}
{'angle': 4.4505895925855405, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2214, 'tool_type': 'Funnel'}
{'angle': 4.71238898038469, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2215, 'tool_type': 'Funnel'}
{'angle': 4.71238898038469, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2216, 'tool_type': 'Funnel'}
{'angle': 4.71238898038469, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2217, 'tool_type': 'Funnel'}
{'angle': 4.71238898038469, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2218, 'tool_type': 'Funnel'}
{'angle': 4.71238898038469, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2219, 'tool_type': 'Funnel'}
{'angle': 4.97418836818384, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2220, 'tool_type': 'Funnel'}
{'angle': 4.97418836818384, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2221, 'tool_type': 'Funnel'}
{'angle': 4.97418836818384, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2222, 'tool_type': 'Funnel'}
{'angle': 4.97418836818384, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2223, 'tool_type': 'Funnel'}
{'angle': 4.97418836818384, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2224, 'tool_type': 'Funnel'}
{'angle': 5.235987755982989, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2225, 'tool_type': 'Funnel'}
{'angle': 5.235987755982989, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2226, 'tool_type': 'Funnel'}
{'angle': 5.235987755982989, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2227, 'tool_type': 'Funnel'}
{'angle': 5.235987755982989, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2228, 'tool_type': 'Funnel'}
{'angle': 5.235987755982989, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2229, 'tool_type': 'Funnel'}
{'angle': 5.497787143782138, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2230, 'tool_type': 'Funnel'}
{'angle': 5.497787143782138, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2231, 'tool_type': 'Funnel'}
{'angle': 5.497787143782138, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2232, 'tool_type': 'Funnel'}
{'angle': 5.497787143782138, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2233, 'tool_type': 'Funnel'}
{'angle': 5.497787143782138, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2234, 'tool_type': 'Funnel'}
{'angle': 5.759586531581287, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2235, 'tool_type': 'Funnel'}
{'angle': 5.759586531581287, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2236, 'tool_type': 'Funnel'}
{'angle': 5.759586531581287, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2237, 'tool_type': 'Funnel'}
{'angle': 5.759586531581287, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2238, 'tool_type': 'Funnel'}
{'angle': 5.759586531581287, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2239, 'tool_type': 'Funnel'}
{'angle': 6.021385919380437, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2240, 'tool_type': 'Funnel'}
{'angle': 6.021385919380437, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2241, 'tool_type': 'Funnel'}
{'angle': 6.021385919380437, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2242, 'tool_type': 'Funnel'}
{'angle': 6.021385919380437, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2243, 'tool_type': 'Funnel'}
{'angle': 6.021385919380437, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2244, 'tool_type': 'Funnel'}
{'angle': 0.0, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2245, 'tool_type': 'Bucket'}
{'angle': 0.0, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2246, 'tool_type': 'Bucket'}
{'angle': 0.0, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2247, 'tool_type': 'Bucket'}
{'angle': 0.0, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2248, 'tool_type': 'Bucket'}
{'angle': 0.0, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2249, 'tool_type': 'Bucket'}
{'angle': 0.2617993877991494, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2250, 'tool_type': 'Bucket'}
{'angle': 0.2617993877991494, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2251, 'tool_type': 'Bucket'}
{'angle': 0.2617993877991494, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2252, 'tool_type': 'Bucket'}
{'angle': 0.2617993877991494, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2253, 'tool_type': 'Bucket'}
{'angle': 0.2617993877991494, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2254, 'tool_type': 'Bucket'}
{'angle': 0.5235987755982988, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2255, 'tool_type': 'Bucket'}
{'angle': 0.5235987755982988, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2256, 'tool_type': 'Bucket'}
{'angle': 0.5235987755982988, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2257, 'tool_type': 'Bucket'}
{'angle': 0.5235987755982988, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2258, 'tool_type': 'Bucket'}
{'angle': 0.5235987755982988, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2259, 'tool_type': 'Bucket'}
{'angle': 0.7853981633974483, 'elasticity': None, 'extra_info': {}, 'length': 3.0, 'tool_id': 2260, 'tool_type': 'Bucket'}
{'angle': 0.7853981633974483, 'elasticity': None, 'extra_info': {}, 'length': 5.0, 'tool_id': 2261, 'tool_type': 'Bucket'}
{'angle': 0.7853981633974483, 'elasticity': None, 'extra_info': {}, 'length': 7.0, 'tool_id': 2262, 'tool_type': 'Bucket'}
{'angle': 0.7853981633974483, 'elasticity': None, 'extra_info': {}, 'length': 9.0, 'tool_id': 2263, 'tool_type': 'Bucket'}
{'angle': 0.7853981633974483, 'elasticity': None, 'extra_info': {}, 'length': 11.0, 'tool_id': 2264, 'tool_type': 'Bucket'}
